305.02
305.1
294.22
292.64
286.88
282.98
276.27
277.82
227.25
185.87
169.62
165.06
161.57
168.75
160.55
188.94
230.03
248.96
248.43
245.42
245.63
247.54
248.23
248.83
246.74
248.03
263.31
263.17
263.08
266.2
268
270.1
239.63
204.99
198.77
193.67
198.21
200.77
208.56
237.69
280.66
295.63
295.76
293.04
297.09
301.14
305.47
307.52
311.7
311.57
313.32
314.71
312.97
309.69
302.49
303.98
268.77
228.32
206.5
192.25
194.69
197.65
204.7
227.02
269.79
282.19
280.65
281.95
283.14
290.84
297.14
295.28
290.82
288.22
280.48
278.08
274.72
271.51
266.06
265.72
208.52
162.18
154.85
154.02
150.46
153.43
165.38
195.21
243.22
256.66
256.81
258.03
256.6
269.96
279.53
284.08
281.71
287.47
280
279.19
274.63
277.26
259.6
260.66
216.22
172.25
150.11
136.67
131.04
132.42
148.19
180.36
229.08
243.59
250.87
265.87
268.79
277.69
284.37
288
290.52
292.38
295.33
296.43
297.47
298.86
303.01
305.8
256.76
220.6
204.08
201.9
203.17
200.05
202.24
225.05
269.94
296.4
292.76
294.57
290.94
300.95
292.29
297.71
299.69
300.99
307.52
309.23
306.93
305.09
310.01
317.11
268.1
232.6
224.94
215.26
218.8
226.64
241.24
265.3
292.78
306.33
293.22
291.15
283.78
280.66
277.05
288.89
273.89
261.13
250.92
256.88
265.98
260.03
253.27
263.78
233.7
210.13
201.02
192.05
187.32
183.81
192.51
219.13
240.82
259.55
255.38
256.87
261.16
261.08
260.49
258.44
259.36
259.69
264.68
267.28
271.19
275.63
272.92
280.06
242.23
206.58
204.57
191.49
191.66
190.57
186.09
210.82
245.86
265.76
263.03
277.11
284.91
290.39
277.39
279.67
296.45
281.61
292.59
306.01
303
294.35
292.51
303.81
261.49
213.92
197.74
187.02
187.02
187.31
190.76
215.36
266.55
296.15
292.16
294.86
292.51
292.61
296.24
296.89
297.25
288.59
274.95
273.22
274.65
268.91
258.1
266.12
206.08
168.15
160.38
160.58
154.18
157.33
163.54
185.77
